id,from,to,label,release,deadline,weight,volume
89,15.0,17.0,priority,0,24,1240,4.9
90,23.0,24.0,urgent,0,12,980,3.5
91,2.0,18.0,priority,0,24,630,3.0
92,9.0,10.0,regular,0,40,690,3.0
93,2.0,12.0,priority,0,24,1590,6.3
94,1.0,19.0,regular,0,40,950,1.7
95,7.0,10.0,priority,0,24,1010,4.1
96,5.0,14.0,regular,0,40,1460,5.5
97,3.0,21.0,priority,0,24,700,2.7
98,9.0,15.0,priority,0,24,1070,3.9
99,9.0,18.0,urgent,0,12,680,2.3
100,15.0,23.0,urgent,0,12,890,4.1
101,6.0,22.0,priority,0,24,1020,4.8
102,9.0,14.0,regular,0,40,1720,5.2
103,8.0,9.0,priority,0,24,1300,3.0
104,5.0,9.0,priority,0,24,1170,2.6
105,8.0,13.0,regular,0,40,1170,3.4
106,3.0,22.0,urgent,0,12,1240,5.5
107,1.0,20.0,priority,0,24,820,3.9
108,8.0,9.0,urgent,0,12,640,2.1
109,8.0,24.0,priority,0,24,1110,3.7
110,4.0,19.0,urgent,0,12,1060,2.7
111,16.0,22.0,regular,0,40,850,2.7
112,1.0,17.0,regular,0,40,900,3.1
113,16.0,20.0,urgent,0,12,780,1.3
114,15.0,25.0,regular,0,40,1070,3.8
115,3.0,15.0,regular,0,40,830,3.0
116,1.0,11.0,urgent,0,12,930,3.1
117,2.0,17.0,priority,0,24,940,3.9
118,6.0,20.0,regular,0,40,890,2.2
119,11.0,23.0,priority,0,24,720,3.1
120,2.0,11.0,priority,0,24,740,2.4
121,10.0,21.0,priority,0,24,960,4.5
122,12.0,25.0,regular,0,40,600,1.5
123,16.0,21.0,regular,0,40,650,2.8
124,9.0,24.0,priority,0,24,870,3.0
125,1.0,15.0,urgent,0,12,1220,4.4
126,16.0,23.0,priority,0,24,760,3.8
127,3.0,5.0,urgent,0,12,710,2.3
128,18.0,24.0,urgent,0,12,660,1.8
129,22.0,24.0,priority,0,24,740,3.6
130,22.0,25.0,regular,0,40,820,3.0
131,20.0,22.0,urgent,0,12,1240,5.3
132,7.0,21.0,regular,0,40,790,1.8
133,3.0,12.0,regular,0,40,800,3.0
134,9.0,25.0,urgent,0,12,740,2.5
135,7.0,8.0,urgent,0,12,700,3.1
136,17.0,21.0,priority,0,24,1430,6.0
137,7.0,22.0,priority,0,24,940,2.1
138,8.0,16.0,urgent,0,12,750,1.2
139,11.0,14.0,priority,0,24,720,2.9
140,2.0,23.0,priority,0,24,670,3.1
141,17.0,21.0,priority,0,24,1160,4.0
142,3.0,14.0,urgent,0,12,1170,5.0
143,22.0,23.0,regular,0,40,870,2.1
144,8.0,12.0,urgent,0,12,900,4.1
145,14.0,22.0,regular,0,40,730,2.0
146,3.0,9.0,priority,0,24,1490,4.9
147,7.0,14.0,priority,0,24,1700,4.6
148,2.0,6.0,regular,0,40,590,2.7
149,5.0,24.0,regular,0,40,1200,2.7
150,1.0,12.0,urgent,0,12,1160,3.8
151,6.0,12.0,urgent,0,12,1160,2.5
152,5.0,8.0,priority,0,24,610,2.5
153,12.0,18.0,regular,0,40,910,1.7
154,1.0,18.0,priority,0,24,880,3.7
155,13.0,23.0,priority,0,24,720,1.7
156,13.0,16.0,regular,0,40,720,1.7
157,3.0,10.0,priority,0,24,1190,4.3
158,3.0,6.0,urgent,0,12,800,3.4
159,5.0,18.0,urgent,0,12,760,1.5
160,9.0,20.0,urgent,0,12,1170,3.0
161,4.0,25.0,priority,0,24,1380,5.0
162,7.0,8.0,regular,0,40,1040,2.7
163,1.0,11.0,urgent,0,12,900,2.0
164,3.0,24.0,priority,0,24,1450,4.7
165,14.0,25.0,urgent,0,12,1010,4.0
166,17.0,22.0,priority,0,24,1530,4.7
167,17.0,23.0,urgent,0,12,840,1.8
168,8.0,23.0,urgent,0,12,1330,4.4
169,4.0,7.0,urgent,0,12,1040,4.7
170,2.0,10.0,urgent,0,12,990,2.9
171,14.0,22.0,urgent,0,12,790,1.8
172,19.0,23.0,urgent,0,12,1350,3.8
173,23.0,24.0,regular,0,40,930,2.6
174,1.0,4.0,regular,0,40,1220,5.3
175,12.0,16.0,priority,0,24,800,1.5
176,15.0,17.0,priority,0,24,1130,3.1
177,4.0,16.0,urgent,0,12,750,3.7
178,11.0,13.0,regular,0,40,2070,7.4
179,6.0,20.0,urgent,0,12,670,1.2
180,13.0,15.0,urgent,0,12,1020,2.3
181,3.0,9.0,urgent,0,12,1960,5.3
182,2.0,25.0,regular,0,40,810,2.4
183,2.0,17.0,urgent,0,12,1000,4.6
184,7.0,25.0,priority,0,24,650,1.5
185,9.0,21.0,regular,0,40,1020,4.6
186,1.0,13.0,priority,0,24,600,0.9
187,6.0,19.0,urgent,0,12,1330,3.1
188,1.0,22.0,urgent,0,12,790,3.9
189,14.0,19.0,regular,0,40,990,3.6
190,7.0,19.0,priority,0,24,1590,4.2
191,11.0,17.0,urgent,0,12,920,1.9
192,11.0,25.0,priority,0,24,1410,3.6
193,11.0,19.0,regular,0,40,940,3.6
194,1.0,23.0,regular,0,40,800,3.8
195,6.0,11.0,urgent,0,12,860,2.5
196,14.0,20.0,urgent,0,12,720,1.5
197,1.0,23.0,urgent,0,12,750,3.4
198,2.0,18.0,urgent,0,12,780,3.6
199,2.0,6.0,priority,0,24,820,4.1
200,10.0,12.0,priority,0,24,700,3.7
