id,from,to,label,release,deadline,weight,volume
76,15.0,19.0,regular,0,40,610,3.0
77,1.0,4.0,priority,0,24,740,1.1
78,6.0,11.0,priority,0,24,790,1.8
79,12.0,15.0,priority,0,24,720,1.5
80,3.0,12.0,regular,0,40,740,1.0
81,13.0,14.0,priority,0,24,950,1.9
82,2.0,14.0,regular,0,40,820,3.7
83,9.0,14.0,priority,0,24,630,2.4
84,9.0,10.0,regular,0,40,1170,3.9
85,10.0,24.0,regular,0,40,1180,2.7
86,13.0,14.0,regular,0,40,1280,4.2
87,7.0,8.0,regular,0,40,910,1.8
88,19.0,24.0,priority,0,24,1100,3.6
89,3.0,25.0,regular,0,40,1220,4.1
90,8.0,9.0,regular,0,40,790,3.0
91,12.0,25.0,priority,0,24,1440,3.5
92,10.0,23.0,priority,0,24,790,3.5
93,2.0,6.0,regular,0,40,1070,3.7
94,14.0,23.0,regular,0,40,720,2.0
95,9.0,12.0,regular,0,40,1410,5.2
96,6.0,22.0,regular,0,40,1320,5.6
97,4.0,5.0,priority,0,24,610,1.1
98,6.0,25.0,priority,0,24,820,2.1
99,10.0,19.0,regular,0,40,1230,2.9
100,12.0,18.0,urgent,0,12,2130,5.9
101,3.0,25.0,priority,0,24,1150,3.1
102,16.0,25.0,priority,0,24,3030,8.8
103,18.0,19.0,regular,0,40,1380,4.2
104,9.0,23.0,regular,0,40,840,4.0
105,2.0,8.0,priority,0,24,1700,6.9
106,11.0,14.0,regular,0,40,930,1.7
107,7.0,13.0,regular,0,40,1010,3.0
108,5.0,20.0,regular,0,40,2250,7.2
109,11.0,17.0,regular,0,40,990,3.5
110,13.0,14.0,regular,0,40,960,2.9
111,13.0,22.0,regular,0,40,1570,5.5
112,11.0,24.0,regular,0,40,940,2.7
113,10.0,22.0,regular,0,40,910,2.9
114,13.0,21.0,regular,0,40,1300,5.3
115,11.0,15.0,priority,0,24,820,3.7
116,2.0,3.0,regular,0,40,1010,2.3
117,4.0,8.0,priority,0,24,1360,4.8
118,10.0,23.0,priority,0,24,1040,2.8
119,4.0,24.0,regular,0,40,620,3.3
120,4.0,8.0,regular,0,40,1200,2.7
121,8.0,9.0,priority,0,24,740,1.9
122,7.0,12.0,priority,0,24,600,0.8
123,14.0,23.0,regular,0,40,780,1.8
124,14.0,21.0,regular,0,40,760,1.2
125,16.0,18.0,urgent,0,12,760,1.6
126,9.0,21.0,regular,0,40,1300,5.0
127,6.0,18.0,priority,0,24,870,3.8
128,1.0,14.0,regular,0,40,1070,2.3
129,16.0,17.0,regular,0,40,940,3.1
130,10.0,22.0,priority,0,24,930,2.7
131,13.0,19.0,regular,0,40,720,2.8
132,11.0,20.0,urgent,0,12,690,2.4
133,1.0,25.0,priority,0,24,1200,3.5
134,20.0,22.0,regular,0,40,860,3.4
135,6.0,16.0,regular,0,40,930,2.5
136,4.0,18.0,regular,0,40,910,2.0
137,1.0,25.0,regular,0,40,810,2.8
138,10.0,18.0,priority,0,24,830,3.6
139,3.0,11.0,regular,0,40,1680,4.8
140,14.0,21.0,priority,0,24,1100,4.9
141,7.0,10.0,regular,0,40,870,4.1
142,17.0,22.0,regular,0,40,990,2.2
143,12.0,16.0,regular,0,40,870,1.6
144,17.0,22.0,regular,0,40,700,1.5
145,11.0,18.0,regular,0,40,1050,2.3
146,24.0,25.0,regular,0,40,1160,5.1
147,4.0,25.0,regular,0,40,650,1.7
148,1.0,9.0,regular,0,40,3260,10.7
149,4.0,21.0,regular,0,40,780,3.1
150,7.0,20.0,regular,0,40,740,2.6
151,10.0,14.0,priority,0,24,1110,2.8
152,1.0,14.0,priority,0,24,950,1.9
153,16.0,17.0,regular,0,40,2070,6.6
154,11.0,16.0,regular,0,40,790,1.8
155,20.0,24.0,regular,0,40,890,2.6
156,6.0,16.0,regular,0,40,790,3.4
157,18.0,22.0,regular,0,40,890,2.5
158,12.0,20.0,regular,0,40,690,3.4
159,6.0,7.0,priority,0,24,880,3.6
160,5.0,17.0,regular,0,40,1300,4.3
161,6.0,11.0,priority,0,24,610,1.4
162,6.0,9.0,regular,0,40,720,1.6
163,3.0,12.0,urgent,0,12,1620,6.5
164,23.0,25.0,regular,0,40,1540,4.8
165,9.0,24.0,regular,0,40,940,2.4
166,7.0,9.0,regular,0,40,940,2.6
167,3.0,10.0,regular,0,40,760,3.3
168,11.0,14.0,regular,0,40,650,3.1
169,9.0,16.0,regular,0,40,780,2.4
170,7.0,24.0,priority,0,24,870,3.3
171,13.0,25.0,regular,0,40,1140,5.0
172,22.0,23.0,regular,0,40,940,3.3
173,8.0,23.0,priority,0,24,720,3.3
174,13.0,19.0,priority,0,24,1020,4.2
175,9.0,25.0,priority,0,24,1080,4.2
176,7.0,22.0,priority,0,24,730,3.8
177,9.0,25.0,regular,0,40,1590,4.3
178,6.0,25.0,priority,0,24,1360,3.2
179,17.0,19.0,regular,0,40,2030,5.3
180,2.0,12.0,regular,0,40,1690,6.9
181,7.0,19.0,priority,0,24,1090,3.0
182,19.0,20.0,regular,0,40,860,3.6
183,6.0,22.0,priority,0,24,670,2.0
184,14.0,16.0,priority,0,24,920,3.4
185,5.0,23.0,regular,0,40,830,3.6
186,14.0,17.0,priority,0,24,1040,2.2
187,1.0,7.0,priority,0,24,1080,2.7
188,8.0,20.0,regular,0,40,720,1.9
189,7.0,21.0,priority,0,24,740,1.9
190,10.0,16.0,regular,0,40,1690,4.3
191,11.0,12.0,regular,0,40,1480,4.9
192,1.0,10.0,regular,0,40,1360,3.6
193,3.0,14.0,regular,0,40,690,2.8
194,10.0,11.0,priority,0,24,1460,5.9
195,1.0,10.0,priority,0,24,1360,3.4
196,13.0,18.0,regular,0,40,760,2.7
197,2.0,12.0,priority,0,24,690,1.0
198,8.0,11.0,priority,0,24,770,2.6
199,10.0,22.0,regular,0,40,1150,2.4
200,10.0,13.0,regular,0,40,980,4.4
