id,from,to,label,release,deadline,weight,volume
161,4.0,5.0,regular,0,40,700,1.2
162,4.0,22.0,regular,0,40,1530,5.6
163,5.0,15.0,priority,0,24,670,1.1
164,12.0,23.0,regular,0,40,900,3.1
165,11.0,12.0,priority,0,24,1630,5.1
166,3.0,5.0,priority,0,24,750,3.6
167,6.0,17.0,priority,0,24,1040,4.5
168,11.0,21.0,priority,0,24,920,2.5
169,11.0,13.0,priority,0,24,850,3.8
170,6.0,7.0,priority,0,24,710,2.3
171,12.0,20.0,priority,0,24,1640,5.8
172,12.0,14.0,priority,0,24,830,2.4
173,23.0,24.0,priority,0,24,970,1.9
174,9.0,19.0,priority,0,24,950,3.9
175,17.0,20.0,urgent,0,12,850,3.9
176,7.0,19.0,regular,0,40,1030,2.5
177,1.0,11.0,regular,0,40,750,1.8
178,9.0,22.0,priority,0,24,1350,4.7
179,13.0,18.0,priority,0,24,710,2.7
180,5.0,20.0,priority,0,24,930,1.8
181,1.0,4.0,regular,0,40,720,3.6
182,9.0,14.0,priority,0,24,610,2.6
183,16.0,20.0,regular,0,40,1160,4.8
184,13.0,23.0,priority,0,24,1140,3.2
185,10.0,15.0,regular,0,40,620,3.0
186,10.0,22.0,priority,0,24,1410,6.0
187,12.0,25.0,regular,0,40,750,2.0
188,7.0,12.0,regular,0,40,640,1.3
189,7.0,17.0,urgent,0,12,1000,4.5
190,8.0,12.0,regular,0,40,1030,3.4
191,19.0,23.0,regular,0,40,1570,5.3
192,5.0,19.0,urgent,0,12,670,1.6
193,17.0,20.0,regular,0,40,3200,10.6
194,2.0,18.0,priority,0,24,1150,3.4
195,1.0,19.0,priority,0,24,1060,2.5
196,15.0,25.0,priority,0,24,1460,5.6
197,5.0,25.0,regular,0,40,1520,3.6
198,2.0,20.0,urgent,0,12,880,4.1
199,17.0,24.0,priority,0,24,870,1.8
200,13.0,24.0,regular,0,40,1020,4.3
