id,from,to,label,release,deadline,weight,volume
94,6.0,19.0,regular,0,40,780,3.8
95,10.0,25.0,regular,0,40,1730,5.3
96,13.0,21.0,urgent,0,12,800,2.4
97,1.0,8.0,priority,0,24,790,3.8
98,11.0,14.0,regular,0,40,990,3.3
99,14.0,20.0,regular,0,40,1290,3.4
100,4.0,14.0,priority,0,24,700,3.3
101,9.0,18.0,priority,0,24,930,3.1
102,2.0,23.0,priority,0,24,1130,2.3
103,16.0,22.0,regular,0,40,770,1.6
104,18.0,21.0,regular,0,40,1060,2.2
105,14.0,20.0,priority,0,24,810,1.7
106,1.0,19.0,regular,0,40,730,1.2
107,2.0,19.0,priority,0,24,770,2.2
108,7.0,9.0,urgent,0,12,710,3.4
109,22.0,25.0,urgent,0,12,840,4.0
110,14.0,15.0,priority,0,24,670,2.4
111,3.0,12.0,priority,0,24,1040,4.4
112,3.0,18.0,priority,0,24,1150,4.8
113,8.0,11.0,urgent,0,12,590,2.2
114,1.0,20.0,regular,0,40,730,3.8
115,4.0,17.0,priority,0,24,1110,2.6
116,11.0,12.0,regular,0,40,1150,3.4
117,7.0,12.0,regular,0,40,600,2.3
118,17.0,21.0,urgent,0,12,830,2.8
119,4.0,6.0,urgent,0,12,1500,3.9
120,7.0,22.0,regular,0,40,650,3.0
121,15.0,17.0,regular,0,40,730,2.4
122,23.0,24.0,regular,0,40,650,1.9
123,5.0,6.0,priority,0,24,1020,2.5
124,9.0,19.0,priority,0,24,900,2.1
125,20.0,23.0,priority,0,24,660,1.7
126,18.0,20.0,regular,0,40,740,1.2
127,14.0,15.0,regular,0,40,710,1.7
128,20.0,24.0,regular,0,40,1080,4.7
129,8.0,11.0,regular,0,40,2050,6.0
130,8.0,9.0,priority,0,24,770,1.3
131,13.0,21.0,regular,0,40,780,1.6
132,12.0,22.0,urgent,0,12,1270,3.8
133,7.0,16.0,priority,0,24,1590,5.0
134,1.0,25.0,priority,0,24,890,3.4
135,8.0,16.0,regular,0,40,1010,2.8
136,16.0,20.0,regular,0,40,1360,4.6
137,13.0,25.0,urgent,0,12,1450,4.3
138,18.0,21.0,priority,0,24,700,2.4
139,4.0,8.0,priority,0,24,1180,3.7
140,3.0,12.0,priority,0,24,920,2.6
141,7.0,13.0,priority,0,24,950,3.3
142,3.0,6.0,priority,0,24,760,2.8
143,8.0,24.0,priority,0,24,830,2.6
144,1.0,6.0,priority,0,24,1050,2.3
145,16.0,23.0,priority,0,24,1050,3.5
146,2.0,10.0,urgent,0,12,1480,3.9
147,1.0,17.0,urgent,0,12,880,2.9
148,5.0,7.0,urgent,0,12,1960,6.0
149,2.0,24.0,regular,0,40,740,2.8
150,2.0,15.0,regular,0,40,710,0.9
151,9.0,16.0,regular,0,40,1550,5.3
152,21.0,25.0,urgent,0,12,1150,2.5
153,10.0,13.0,priority,0,24,1150,4.8
154,15.0,21.0,urgent,0,12,660,1.5
155,14.0,25.0,priority,0,24,860,1.6
156,13.0,25.0,regular,0,40,1000,3.6
157,14.0,24.0,urgent,0,12,1340,4.7
158,1.0,7.0,priority,0,24,900,3.4
159,7.0,22.0,priority,0,24,920,4.0
160,5.0,17.0,regular,0,40,760,2.1
161,1.0,16.0,regular,0,40,720,2.7
162,7.0,15.0,priority,0,24,840,2.8
163,3.0,22.0,regular,0,40,1000,2.3
164,18.0,22.0,regular,0,40,890,2.4
165,19.0,25.0,regular,0,40,860,1.8
166,2.0,14.0,urgent,0,12,1110,2.3
167,3.0,5.0,regular,0,40,770,2.4
168,5.0,12.0,urgent,0,12,660,3.4
169,12.0,20.0,priority,0,24,1260,4.5
170,22.0,25.0,priority,0,24,1050,2.8
171,12.0,17.0,priority,0,24,1240,2.9
172,5.0,25.0,priority,0,24,740,2.0
173,5.0,14.0,priority,0,24,700,1.0
174,18.0,20.0,priority,0,24,1020,2.0
175,13.0,14.0,regular,0,40,3520,12.3
176,1.0,15.0,urgent,0,12,990,3.9
177,11.0,23.0,regular,0,40,1010,3.1
178,1.0,7.0,priority,0,24,890,2.3
179,1.0,6.0,priority,0,24,750,1.7
180,3.0,4.0,regular,0,40,1520,5.2
181,12.0,22.0,regular,0,40,780,4.0
182,1.0,13.0,priority,0,24,620,1.1
183,19.0,25.0,priority,0,24,880,2.1
184,19.0,25.0,regular,0,40,790,3.2
185,5.0,23.0,priority,0,24,1030,2.5
186,4.0,24.0,priority,0,24,660,3.6
187,2.0,19.0,urgent,0,12,1060,3.5
188,13.0,23.0,urgent,0,12,990,2.1
189,6.0,8.0,regular,0,40,1410,4.8
190,4.0,19.0,urgent,0,12,1230,4.9
191,3.0,5.0,urgent,0,12,1310,5.4
192,6.0,13.0,priority,0,24,1090,3.5
193,1.0,8.0,priority,0,24,870,3.4
194,4.0,11.0,priority,0,24,660,1.7
195,5.0,8.0,urgent,0,12,1020,3.7
196,1.0,11.0,urgent,0,12,1420,3.5
197,7.0,22.0,regular,0,40,710,2.5
198,20.0,22.0,urgent,0,12,1270,3.1
199,11.0,12.0,priority,0,24,1040,2.7
200,22.0,25.0,regular,0,40,880,4.0
