id,from,to,label,release,deadline,weight,volume
96,7.0,35.0,regular,0,40,700,2.6
97,17.0,19.0,priority,0,24,1240,4.6
98,14.0,34.0,regular,0,40,1060,2.3
99,6.0,28.0,priority,0,24,1000,3.1
100,23.0,32.0,priority,0,24,810,2.7
101,22.0,46.0,urgent,0,12,780,1.2
102,30.0,46.0,priority,0,24,780,2.8
103,34.0,43.0,priority,0,24,730,1.5
104,27.0,50.0,regular,0,40,860,3.5
105,44.0,45.0,priority,0,24,860,2.9
106,22.0,46.0,priority,0,24,1120,3.9
107,22.0,29.0,priority,0,24,1230,3.2
108,37.0,42.0,priority,0,24,860,2.5
109,22.0,43.0,regular,0,40,610,1.6
110,5.0,13.0,regular,0,40,790,1.7
111,27.0,43.0,urgent,0,12,730,3.5
112,40.0,44.0,regular,0,40,1800,7.2
113,21.0,33.0,regular,0,40,720,3.4
114,23.0,36.0,regular,0,40,900,2.6
115,29.0,34.0,urgent,0,12,890,3.6
116,16.0,38.0,priority,0,24,1770,5.5
117,12.0,27.0,urgent,0,12,840,2.0
118,4.0,49.0,regular,0,40,850,1.5
119,2.0,32.0,regular,0,40,1830,6.2
120,14.0,15.0,regular,0,40,1000,2.4
