id,from,to,label,release,deadline,weight,volume
195,10.0,36.0,urgent,0,12,770,3.8
196,27.0,45.0,priority,0,24,640,0.8
197,22.0,29.0,urgent,0,12,610,2.9
198,3.0,31.0,priority,0,24,590,2.2
199,21.0,34.0,regular,0,40,1070,4.8
200,31.0,44.0,regular,0,40,1020,2.3
201,38.0,42.0,regular,0,40,860,3.7
202,19.0,27.0,regular,0,40,910,4.2
203,4.0,26.0,regular,0,40,1040,2.7
204,8.0,26.0,priority,0,24,920,2.9
205,7.0,36.0,priority,0,24,940,1.8
206,41.0,44.0,urgent,0,12,830,2.1
207,15.0,28.0,regular,0,40,670,2.1
208,17.0,45.0,regular,0,40,1810,6.0
209,4.0,32.0,regular,0,40,610,3.2
210,15.0,49.0,regular,0,40,690,1.8
211,20.0,41.0,priority,0,24,980,3.1
212,17.0,50.0,regular,0,40,1760,4.8
213,8.0,24.0,priority,0,24,740,3.8
214,12.0,33.0,priority,0,24,690,2.3
215,12.0,43.0,regular,0,40,760,2.7
216,2.0,36.0,regular,0,40,870,3.4
217,21.0,40.0,regular,0,40,1320,5.3
218,21.0,30.0,urgent,0,12,940,3.0
219,19.0,20.0,regular,0,40,1170,3.9
220,9.0,24.0,priority,0,24,1130,2.7
221,19.0,46.0,urgent,0,12,760,2.2
222,4.0,20.0,regular,0,40,830,2.8
223,33.0,46.0,urgent,0,12,680,3.6
224,22.0,37.0,priority,0,24,1970,5.3
225,5.0,12.0,urgent,0,12,590,2.5
226,21.0,45.0,regular,0,40,1360,5.5
227,6.0,42.0,priority,0,24,1940,6.3
228,41.0,49.0,urgent,0,12,810,3.1
229,17.0,44.0,priority,0,24,860,1.6
230,16.0,38.0,regular,0,40,1440,3.8
231,2.0,45.0,urgent,0,12,690,3.1
232,37.0,41.0,priority,0,24,620,1.6
233,7.0,29.0,regular,0,40,890,2.0
234,27.0,31.0,regular,0,40,1380,4.2
235,6.0,14.0,regular,0,40,1210,2.6
236,12.0,42.0,regular,0,40,950,2.8
237,22.0,39.0,priority,0,24,640,1.1
238,25.0,44.0,regular,0,40,1160,3.7
239,38.0,39.0,priority,0,24,970,4.3
240,20.0,45.0,priority,0,24,820,1.5
241,15.0,38.0,regular,0,40,840,3.9
242,12.0,15.0,regular,0,40,780,2.2
243,22.0,46.0,regular,0,40,760,2.2
244,21.0,45.0,priority,0,24,1160,3.2
245,8.0,48.0,priority,0,24,1400,5.7
246,37.0,50.0,priority,0,24,710,1.0
247,21.0,27.0,priority,0,24,730,1.8
248,20.0,31.0,priority,0,24,1060,2.3
249,28.0,38.0,urgent,0,12,1100,4.3
250,8.0,14.0,priority,0,24,2380,7.0
