id,from,to,label,release,deadline,weight,volume
43,14.0,26.0,priority,0,24,990,4.0
44,2.0,4.0,priority,0,24,1710,5.8
45,1.0,15.0,regular,0,40,1000,3.6
46,15.0,19.0,regular,0,40,1600,4.7
47,34.0,35.0,priority,0,24,1370,5.9
48,10.0,19.0,priority,0,24,1090,3.8
49,11.0,17.0,regular,0,40,1030,3.3
50,6.0,8.0,regular,0,40,810,2.7
51,13.0,25.0,priority,0,24,1170,4.7
52,27.0,49.0,urgent,0,12,900,3.4
53,35.0,41.0,priority,0,24,750,3.1
54,6.0,28.0,urgent,0,12,670,1.2
55,26.0,31.0,urgent,0,12,1070,4.4
56,6.0,38.0,regular,0,40,850,3.7
57,36.0,42.0,urgent,0,12,790,2.7
58,27.0,49.0,priority,0,24,950,3.6
59,3.0,35.0,priority,0,24,630,1.6
60,9.0,12.0,regular,0,40,960,2.6
61,9.0,25.0,regular,0,40,1430,3.9
62,16.0,42.0,priority,0,24,900,2.4
63,28.0,30.0,priority,0,24,900,2.2
64,9.0,45.0,regular,0,40,740,1.3
65,31.0,38.0,urgent,0,12,880,3.3
66,42.0,44.0,urgent,0,12,650,2.2
67,6.0,37.0,regular,0,40,660,2.2
68,18.0,40.0,priority,0,24,780,2.2
69,36.0,38.0,regular,0,40,1020,3.0
70,41.0,48.0,regular,0,40,650,3.2
71,4.0,39.0,priority,0,24,660,0.8
72,28.0,36.0,urgent,0,12,1420,5.0
73,11.0,13.0,regular,0,40,2110,7.5
74,18.0,43.0,regular,0,40,1050,4.4
75,5.0,47.0,priority,0,24,620,0.7
76,11.0,43.0,regular,0,40,1480,5.2
77,33.0,49.0,priority,0,24,870,4.1
78,7.0,28.0,regular,0,40,1180,4.2
79,21.0,47.0,regular,0,40,1160,4.1
80,15.0,31.0,regular,0,40,810,1.8
81,36.0,47.0,urgent,0,12,1180,4.3
82,8.0,15.0,regular,0,40,690,3.7
83,9.0,20.0,regular,0,40,850,2.3
84,5.0,28.0,regular,0,40,770,2.2
85,11.0,46.0,regular,0,40,900,3.9
86,20.0,27.0,priority,0,24,800,2.3
87,48.0,50.0,priority,0,24,1390,4.0
88,18.0,22.0,priority,0,24,910,3.3
89,5.0,29.0,priority,0,24,1160,4.4
90,4.0,48.0,regular,0,40,760,1.8
91,36.0,43.0,regular,0,40,990,2.0
92,13.0,15.0,regular,0,40,970,3.3
93,22.0,30.0,regular,0,40,800,2.5
94,26.0,34.0,urgent,0,12,1860,6.4
95,25.0,26.0,regular,0,40,1400,6.0
96,14.0,49.0,regular,0,40,780,2.2
97,29.0,49.0,priority,0,24,2380,7.9
98,1.0,25.0,regular,0,40,950,3.0
99,26.0,50.0,regular,0,40,820,1.8
100,30.0,44.0,priority,0,24,770,2.7
101,30.0,41.0,regular,0,40,830,1.6
102,10.0,13.0,regular,0,40,1640,6.2
103,18.0,34.0,priority,0,24,1020,3.4
104,17.0,44.0,regular,0,40,1180,2.5
105,46.0,50.0,regular,0,40,660,0.8
106,22.0,49.0,priority,0,24,1510,6.1
107,3.0,17.0,regular,0,40,870,4.3
108,22.0,36.0,urgent,0,12,740,1.8
109,27.0,28.0,regular,0,40,760,2.8
110,12.0,28.0,urgent,0,12,890,1.9
111,9.0,17.0,regular,0,40,1820,5.1
112,20.0,45.0,regular,0,40,790,1.6
113,14.0,19.0,regular,0,40,1310,5.2
114,41.0,45.0,regular,0,40,1060,4.4
115,25.0,35.0,regular,0,40,990,3.3
116,21.0,47.0,regular,0,40,1180,3.3
117,8.0,32.0,urgent,0,12,820,1.6
118,6.0,32.0,priority,0,24,750,1.6
119,13.0,14.0,priority,0,24,730,3.6
120,38.0,46.0,urgent,0,12,840,3.3
121,3.0,31.0,priority,0,24,870,4.1
122,24.0,44.0,priority,0,24,770,1.4
123,38.0,44.0,regular,0,40,790,3.4
124,43.0,44.0,priority,0,24,680,1.7
125,42.0,44.0,priority,0,24,1370,4.1
126,23.0,33.0,urgent,0,12,1420,4.3
127,28.0,47.0,priority,0,24,730,1.0
128,14.0,50.0,regular,0,40,1000,3.5
129,1.0,24.0,regular,0,40,780,2.1
130,16.0,44.0,priority,0,24,1250,4.1
131,34.0,35.0,priority,0,24,860,4.0
132,11.0,34.0,priority,0,24,1170,5.3
133,17.0,34.0,priority,0,24,730,3.2
134,29.0,43.0,regular,0,40,840,3.4
135,9.0,13.0,priority,0,24,1360,4.0
136,22.0,39.0,urgent,0,12,740,1.9
137,4.0,49.0,priority,0,24,1210,4.9
138,39.0,42.0,regular,0,40,1040,3.8
139,32.0,43.0,priority,0,24,1220,2.8
140,33.0,41.0,regular,0,40,850,1.7
141,6.0,39.0,priority,0,24,1680,6.1
142,29.0,40.0,regular,0,40,960,3.2
143,1.0,2.0,priority,0,24,670,2.2
144,16.0,24.0,regular,0,40,600,1.8
145,8.0,49.0,regular,0,40,1140,2.6
146,35.0,49.0,priority,0,24,710,2.1
147,3.0,32.0,priority,0,24,1290,5.7
148,16.0,18.0,regular,0,40,650,3.3
149,44.0,48.0,urgent,0,12,1520,5.9
150,10.0,45.0,priority,0,24,700,2.4
151,26.0,39.0,urgent,0,12,730,1.9
152,33.0,42.0,regular,0,40,1020,2.1
153,27.0,39.0,priority,0,24,640,0.7
154,36.0,49.0,regular,0,40,1030,3.7
155,12.0,45.0,regular,0,40,840,2.5
156,2.0,6.0,regular,0,40,940,1.7
157,16.0,42.0,urgent,0,12,1090,3.6
158,30.0,38.0,regular,0,40,1180,3.4
159,10.0,49.0,priority,0,24,3110,10.8
160,31.0,32.0,regular,0,40,660,2.3
161,10.0,38.0,regular,0,40,1060,2.7
162,10.0,11.0,priority,0,24,1070,2.8
163,23.0,27.0,urgent,0,12,760,2.5
164,13.0,19.0,regular,0,40,550,0.5
165,28.0,32.0,regular,0,40,910,4.3
166,6.0,23.0,priority,0,24,740,2.4
167,15.0,49.0,priority,0,24,790,3.6
168,17.0,44.0,regular,0,40,650,1.2
169,25.0,50.0,priority,0,24,1040,2.7
170,34.0,36.0,urgent,0,12,1220,4.8
171,47.0,49.0,regular,0,40,1260,4.6
172,5.0,12.0,urgent,0,12,660,2.4
173,16.0,45.0,regular,0,40,1440,5.8
174,12.0,28.0,priority,0,24,1040,3.4
175,16.0,40.0,priority,0,24,890,2.4
176,17.0,33.0,urgent,0,12,1900,6.2
177,20.0,25.0,urgent,0,12,650,1.9
178,7.0,44.0,regular,0,40,840,1.8
179,22.0,23.0,priority,0,24,660,2.3
180,1.0,24.0,urgent,0,12,1180,4.0
181,11.0,39.0,priority,0,24,620,2.6
182,27.0,47.0,regular,0,40,1510,3.8
183,21.0,45.0,priority,0,24,960,3.7
184,32.0,42.0,urgent,0,12,770,3.6
185,37.0,38.0,regular,0,40,1060,3.7
186,10.0,38.0,regular,0,40,650,2.5
187,4.0,6.0,priority,0,24,780,3.7
188,10.0,26.0,priority,0,24,740,1.9
189,19.0,46.0,urgent,0,12,790,2.8
190,41.0,49.0,priority,0,24,1470,5.8
191,42.0,49.0,priority,0,24,1370,4.1
192,12.0,18.0,priority,0,24,1360,3.4
193,25.0,45.0,priority,0,24,1450,4.3
194,7.0,31.0,regular,0,40,1040,4.0
195,3.0,41.0,priority,0,24,1070,4.7
196,6.0,20.0,priority,0,24,790,1.5
197,10.0,38.0,urgent,0,12,1690,5.0
198,27.0,49.0,urgent,0,12,850,3.1
199,12.0,35.0,priority,0,24,760,1.9
200,19.0,35.0,priority,0,24,760,3.6
201,6.0,37.0,priority,0,24,740,3.2
202,10.0,41.0,priority,0,24,980,1.9
203,3.0,6.0,urgent,0,12,2460,7.2
204,3.0,32.0,priority,0,24,790,2.4
205,22.0,32.0,regular,0,40,1040,2.1
206,15.0,26.0,priority,0,24,820,2.1
207,17.0,26.0,priority,0,24,1280,3.0
208,16.0,43.0,priority,0,24,1100,4.0
209,5.0,24.0,regular,0,40,1300,5.1
210,33.0,41.0,priority,0,24,980,2.7
211,31.0,34.0,regular,0,40,930,3.2
212,5.0,41.0,priority,0,24,1230,3.5
213,30.0,39.0,regular,0,40,2680,8.4
214,6.0,39.0,priority,0,24,790,1.6
215,9.0,12.0,regular,0,40,1010,2.5
216,11.0,14.0,urgent,0,12,1540,3.8
217,48.0,49.0,priority,0,24,940,1.7
218,1.0,49.0,regular,0,40,880,2.0
219,1.0,45.0,regular,0,40,940,2.2
220,14.0,31.0,priority,0,24,790,1.2
221,31.0,50.0,urgent,0,12,670,2.1
222,2.0,4.0,priority,0,24,670,2.4
223,48.0,50.0,regular,0,40,1130,3.5
224,22.0,29.0,priority,0,24,950,3.8
225,5.0,38.0,priority,0,24,890,2.3
226,16.0,49.0,priority,0,24,1100,2.6
227,6.0,20.0,regular,0,40,940,2.4
228,32.0,40.0,priority,0,24,1140,4.0
229,6.0,27.0,regular,0,40,1130,4.9
230,19.0,42.0,regular,0,40,720,3.1
231,7.0,45.0,regular,0,40,1100,3.1
232,21.0,22.0,priority,0,24,1590,5.5
233,13.0,20.0,priority,0,24,780,2.9
234,13.0,48.0,priority,0,24,1270,4.9
235,18.0,49.0,priority,0,24,1080,4.5
236,39.0,50.0,regular,0,40,760,2.4
237,17.0,18.0,regular,0,40,1260,3.5
238,16.0,29.0,regular,0,40,1160,4.4
239,26.0,28.0,regular,0,40,760,1.5
240,21.0,37.0,regular,0,40,910,2.1
241,9.0,20.0,urgent,0,12,2430,8.5
242,23.0,45.0,urgent,0,12,780,2.6
243,12.0,41.0,priority,0,24,940,3.5
244,1.0,34.0,urgent,0,12,1040,2.1
245,43.0,49.0,regular,0,40,870,3.2
246,28.0,50.0,priority,0,24,1130,2.4
247,11.0,20.0,regular,0,40,840,3.3
248,23.0,41.0,regular,0,40,920,3.9
249,41.0,45.0,priority,0,24,1650,6.7
250,28.0,44.0,regular,0,40,890,3.0
251,9.0,39.0,priority,0,24,930,4.1
252,34.0,48.0,regular,0,40,640,1.3
253,9.0,15.0,regular,0,40,660,2.9
254,9.0,42.0,regular,0,40,720,2.5
255,9.0,50.0,priority,0,24,910,4.4
256,33.0,50.0,priority,0,24,850,4.2
257,9.0,40.0,regular,0,40,1270,3.4
258,1.0,2.0,priority,0,24,1240,2.9
259,21.0,25.0,priority,0,24,1420,3.3
260,16.0,29.0,regular,0,40,1130,4.2
261,23.0,29.0,urgent,0,12,1360,3.9
262,22.0,46.0,priority,0,24,1120,3.4
263,7.0,21.0,priority,0,24,1850,4.9
264,22.0,47.0,urgent,0,12,800,3.4
265,5.0,28.0,regular,0,40,1240,3.0
266,1.0,27.0,priority,0,24,1450,6.1
267,36.0,48.0,regular,0,40,850,4.2
268,5.0,36.0,regular,0,40,610,1.2
269,1.0,46.0,urgent,0,12,700,1.3
270,10.0,42.0,priority,0,24,790,3.1
271,48.0,49.0,regular,0,40,820,2.4
272,7.0,33.0,priority,0,24,1050,3.6
273,26.0,45.0,priority,0,24,1070,4.3
274,7.0,14.0,priority,0,24,740,2.0
275,5.0,23.0,priority,0,24,1230,4.0
276,5.0,47.0,urgent,0,12,780,3.3
277,7.0,48.0,regular,0,40,840,2.7
278,5.0,11.0,regular,0,40,1280,4.1
279,5.0,38.0,regular,0,40,970,2.8
280,1.0,19.0,priority,0,24,1200,5.0
281,1.0,7.0,priority,0,24,1120,5.1
282,15.0,42.0,regular,0,40,830,1.4
283,27.0,37.0,priority,0,24,700,3.5
284,2.0,10.0,regular,0,40,570,0.8
285,35.0,38.0,priority,0,24,800,3.0
286,36.0,37.0,priority,0,24,1140,2.8
287,43.0,45.0,regular,0,40,790,3.2
288,20.0,22.0,regular,0,40,1490,5.2
289,32.0,35.0,priority,0,24,1330,3.9
290,25.0,32.0,priority,0,24,900,3.8
291,33.0,38.0,urgent,0,12,990,2.4
292,1.0,2.0,regular,0,40,1220,4.6
293,7.0,21.0,regular,0,40,1550,4.7
294,21.0,31.0,regular,0,40,880,3.0
295,8.0,31.0,regular,0,40,770,1.1
296,31.0,49.0,priority,0,24,1850,5.7
297,3.0,6.0,regular,0,40,690,2.3
298,41.0,42.0,regular,0,40,860,1.8
299,10.0,46.0,priority,0,24,1120,4.2
300,12.0,16.0,priority,0,24,1170,2.5
301,14.0,23.0,regular,0,40,1190,4.1
302,7.0,44.0,urgent,0,12,630,3.5
303,7.0,29.0,regular,0,40,830,3.2
304,1.0,42.0,priority,0,24,740,3.5
305,12.0,20.0,priority,0,24,750,2.0
306,7.0,39.0,urgent,0,12,630,0.7
307,14.0,41.0,urgent,0,12,1160,2.8
308,8.0,23.0,regular,0,40,800,3.5
309,2.0,15.0,priority,0,24,860,3.7
310,1.0,22.0,regular,0,40,930,3.2
311,3.0,25.0,priority,0,24,880,3.3
312,14.0,39.0,priority,0,24,1740,6.7
313,16.0,33.0,regular,0,40,1100,4.7
314,11.0,41.0,regular,0,40,1210,3.7
315,25.0,35.0,regular,0,40,1020,2.1
316,2.0,34.0,priority,0,24,920,2.2
317,14.0,45.0,regular,0,40,1940,6.1
318,6.0,11.0,priority,0,24,2650,8.3
319,22.0,30.0,regular,0,40,880,3.1
320,2.0,8.0,regular,0,40,1000,2.3
321,13.0,32.0,priority,0,24,1080,3.7
322,23.0,44.0,regular,0,40,680,0.9
323,10.0,49.0,regular,0,40,750,3.6
324,17.0,21.0,regular,0,40,990,4.3
325,41.0,43.0,priority,0,24,1000,2.4
326,40.0,49.0,regular,0,40,700,3.4
327,10.0,21.0,priority,0,24,1240,4.8
328,4.0,16.0,regular,0,40,940,4.5
329,27.0,29.0,regular,0,40,990,2.4
330,6.0,21.0,priority,0,24,1340,3.5
331,17.0,30.0,priority,0,24,780,3.5
332,20.0,33.0,regular,0,40,1480,3.6
333,21.0,42.0,regular,0,40,1730,5.7
334,1.0,33.0,urgent,0,12,1000,3.1
335,33.0,35.0,regular,0,40,670,1.3
336,7.0,43.0,regular,0,40,1110,4.8
337,15.0,38.0,urgent,0,12,1280,2.9
338,13.0,14.0,urgent,0,12,850,4.2
339,14.0,43.0,priority,0,24,1660,4.1
340,14.0,46.0,regular,0,40,840,1.8
341,7.0,37.0,urgent,0,12,750,2.6
342,26.0,43.0,priority,0,24,1030,4.1
343,11.0,35.0,regular,0,40,1200,4.1
344,2.0,14.0,priority,0,24,1150,5.1
345,29.0,34.0,regular,0,40,810,3.5
346,17.0,33.0,priority,0,24,830,1.3
347,14.0,46.0,priority,0,24,930,4.1
348,11.0,25.0,urgent,0,12,860,3.5
349,23.0,36.0,priority,0,24,870,2.9
350,27.0,44.0,regular,0,40,910,1.9
351,1.0,8.0,urgent,0,12,670,2.2
352,17.0,40.0,regular,0,40,670,2.3
353,28.0,33.0,priority,0,24,890,4.2
354,20.0,23.0,urgent,0,12,960,3.9
355,36.0,44.0,regular,0,40,750,1.9
356,20.0,36.0,regular,0,40,880,2.4
357,17.0,45.0,urgent,0,12,1220,4.8
358,10.0,22.0,regular,0,40,710,1.2
359,3.0,5.0,urgent,0,12,1200,3.5
360,35.0,42.0,regular,0,40,860,3.8
361,14.0,42.0,priority,0,24,660,3.0
362,17.0,40.0,priority,0,24,770,1.8
363,5.0,21.0,priority,0,24,880,3.4
364,28.0,47.0,priority,0,24,910,4.4
365,26.0,38.0,urgent,0,12,720,2.4
366,18.0,48.0,urgent,0,12,1200,3.6
367,11.0,36.0,priority,0,24,1030,4.3
368,30.0,40.0,regular,0,40,880,2.3
369,2.0,27.0,priority,0,24,660,1.8
370,6.0,49.0,regular,0,40,1160,2.7
371,27.0,39.0,priority,0,24,1470,4.9
372,5.0,34.0,priority,0,24,1230,5.2
373,25.0,31.0,priority,0,24,1750,7.2
374,6.0,34.0,urgent,0,12,790,1.8
375,11.0,25.0,regular,0,40,1380,5.6
376,25.0,35.0,priority,0,24,1820,5.1
377,5.0,29.0,regular,0,40,1060,3.1
378,20.0,24.0,urgent,0,12,630,1.7
379,23.0,41.0,urgent,0,12,1220,4.0
380,2.0,25.0,priority,0,24,860,2.4
381,31.0,50.0,priority,0,24,950,4.4
382,9.0,40.0,regular,0,40,730,1.2
383,3.0,49.0,regular,0,40,1080,4.1
384,20.0,29.0,priority,0,24,720,3.2
385,10.0,32.0,priority,0,24,620,2.0
386,8.0,29.0,priority,0,24,950,3.1
387,18.0,33.0,regular,0,40,840,3.8
388,3.0,7.0,priority,0,24,680,0.8
389,6.0,20.0,regular,0,40,630,3.0
390,21.0,47.0,priority,0,24,630,2.2
391,22.0,28.0,priority,0,24,690,1.2
392,23.0,44.0,priority,0,24,820,3.6
393,27.0,35.0,priority,0,24,620,1.2
394,12.0,37.0,priority,0,24,1030,2.6
395,12.0,29.0,regular,0,40,840,3.6
396,32.0,44.0,regular,0,40,910,4.3
397,34.0,41.0,priority,0,24,690,1.1
398,16.0,29.0,regular,0,40,1790,7.1
399,22.0,48.0,priority,0,24,710,1.4
400,33.0,39.0,regular,0,40,1100,3.4
401,6.0,46.0,priority,0,24,1390,4.6
402,7.0,17.0,regular,0,40,720,2.6
403,12.0,35.0,regular,0,40,900,2.7
404,34.0,35.0,priority,0,24,930,2.2
405,46.0,48.0,regular,0,40,670,2.8
406,36.0,48.0,urgent,0,12,850,2.7
407,7.0,24.0,regular,0,40,1290,5.7
408,9.0,46.0,regular,0,40,900,1.6
409,1.0,9.0,regular,0,40,680,1.8
410,6.0,14.0,regular,0,40,990,4.4
411,20.0,40.0,priority,0,24,830,2.1
412,22.0,39.0,regular,0,40,1210,3.1
413,15.0,45.0,priority,0,24,660,2.2
414,37.0,39.0,priority,0,24,600,2.9
415,27.0,50.0,urgent,0,12,1150,3.9
416,29.0,38.0,priority,0,24,800,1.3
417,26.0,38.0,regular,0,40,1670,4.2
418,4.0,28.0,regular,0,40,600,2.0
419,22.0,41.0,priority,0,24,950,2.7
420,6.0,9.0,regular,0,40,830,2.2
421,23.0,40.0,regular,0,40,1120,4.9
422,2.0,12.0,regular,0,40,1320,3.8
423,28.0,39.0,priority,0,24,920,3.5
424,15.0,36.0,priority,0,24,800,3.2
425,12.0,32.0,regular,0,40,960,3.8
426,26.0,33.0,regular,0,40,1440,3.9
427,26.0,47.0,regular,0,40,810,3.6
428,21.0,24.0,regular,0,40,840,1.6
429,40.0,43.0,regular,0,40,860,2.8
430,45.0,49.0,priority,0,24,1200,2.9
431,11.0,13.0,priority,0,24,1010,2.0
432,39.0,46.0,regular,0,40,1210,5.1
433,9.0,40.0,regular,0,40,760,1.3
434,8.0,38.0,priority,0,24,820,3.1
435,22.0,31.0,priority,0,24,1010,3.2
436,14.0,30.0,urgent,0,12,1060,4.1
437,28.0,34.0,regular,0,40,700,3.6
438,36.0,48.0,priority,0,24,1720,4.5
439,7.0,46.0,urgent,0,12,740,3.8
440,36.0,44.0,priority,0,24,1180,5.2
441,20.0,37.0,regular,0,40,760,2.6
442,41.0,43.0,priority,0,24,1180,3.7
443,13.0,49.0,priority,0,24,920,4.1
444,15.0,42.0,priority,0,24,1330,4.3
445,24.0,50.0,urgent,0,12,1030,2.9
446,12.0,50.0,urgent,0,12,910,3.4
447,12.0,49.0,regular,0,40,1360,4.8
448,16.0,37.0,regular,0,40,560,0.7
449,39.0,40.0,priority,0,24,800,2.4
450,37.0,48.0,priority,0,24,1240,4.6
451,14.0,38.0,regular,0,40,1490,4.8
452,37.0,48.0,urgent,0,12,920,3.7
453,28.0,49.0,priority,0,24,600,0.9
454,41.0,44.0,regular,0,40,940,2.3
455,33.0,36.0,regular,0,40,1170,3.4
456,30.0,49.0,urgent,0,12,1220,4.6
457,11.0,27.0,urgent,0,12,560,2.6
458,10.0,22.0,urgent,0,12,1270,3.7
459,49.0,50.0,urgent,0,12,1150,4.8
460,1.0,11.0,regular,0,40,970,1.9
461,1.0,50.0,priority,0,24,1000,3.6
462,24.0,33.0,priority,0,24,1490,4.2
463,8.0,29.0,priority,0,24,770,3.6
464,22.0,37.0,regular,0,40,1050,2.5
465,23.0,38.0,priority,0,24,800,3.4
466,30.0,48.0,regular,0,40,1000,4.7
467,35.0,40.0,regular,0,40,860,2.3
468,15.0,25.0,priority,0,24,1310,4.2
469,2.0,11.0,priority,0,24,960,2.4
470,49.0,50.0,priority,0,24,1370,5.4
471,15.0,46.0,priority,0,24,1010,3.6
472,4.0,28.0,regular,0,40,1010,2.2
473,3.0,17.0,priority,0,24,650,1.2
474,21.0,27.0,urgent,0,12,630,1.4
475,30.0,42.0,regular,0,40,690,1.4
476,14.0,16.0,priority,0,24,710,2.5
477,24.0,41.0,regular,0,40,670,3.5
478,8.0,17.0,priority,0,24,900,3.3
479,19.0,38.0,priority,0,24,1220,4.1
480,26.0,47.0,priority,0,24,650,0.8
481,24.0,31.0,priority,0,24,570,2.7
482,1.0,21.0,priority,0,24,680,1.7
483,30.0,50.0,priority,0,24,2940,10.2
484,1.0,21.0,urgent,0,12,820,2.3
485,2.0,18.0,urgent,0,12,870,3.2
486,39.0,50.0,regular,0,40,1470,4.9
487,4.0,5.0,regular,0,40,1130,4.7
488,40.0,43.0,regular,0,40,880,2.9
489,7.0,12.0,priority,0,24,850,4.1
490,16.0,24.0,priority,0,24,950,3.9
491,38.0,44.0,urgent,0,12,830,1.4
492,15.0,41.0,priority,0,24,640,0.7
493,23.0,50.0,regular,0,40,1270,4.9
494,16.0,28.0,regular,0,40,1690,6.3
495,30.0,41.0,priority,0,24,1080,3.1
496,36.0,47.0,priority,0,24,850,2.5
497,1.0,14.0,priority,0,24,1190,5.3
498,10.0,12.0,regular,0,40,650,1.6
499,24.0,40.0,regular,0,40,870,3.7
500,12.0,42.0,regular,0,40,830,1.5
