id,from,to,label,release,deadline,weight,volume
162,15.0,23.0,urgent,0,12,790,3.0
163,33.0,39.0,priority,0,24,790,1.4
164,1.0,34.0,urgent,0,12,850,3.9
165,31.0,36.0,regular,0,40,1560,4.0
166,10.0,13.0,urgent,0,12,990,4.6
167,1.0,36.0,urgent,0,12,850,4.2
168,5.0,39.0,urgent,0,12,700,2.3
169,37.0,47.0,urgent,0,12,1080,3.1
170,17.0,26.0,urgent,0,12,950,3.7
171,20.0,36.0,urgent,0,12,630,2.5
172,10.0,25.0,urgent,0,12,1270,3.0
173,24.0,30.0,priority,0,24,840,3.0
174,42.0,50.0,regular,0,40,1100,2.3
175,46.0,50.0,priority,0,24,940,2.7
176,2.0,4.0,regular,0,40,680,2.9
177,16.0,30.0,urgent,0,12,900,3.0
178,49.0,50.0,urgent,0,12,650,2.9
179,21.0,39.0,regular,0,40,870,3.7
180,3.0,10.0,urgent,0,12,710,3.5
181,39.0,40.0,urgent,0,12,610,2.3
182,20.0,48.0,priority,0,24,1370,5.1
183,29.0,45.0,regular,0,40,850,1.7
184,1.0,47.0,priority,0,24,690,3.3
185,3.0,21.0,priority,0,24,1370,5.1
186,41.0,44.0,priority,0,24,2460,7.1
187,16.0,33.0,priority,0,24,780,2.5
188,22.0,48.0,urgent,0,12,1220,3.0
189,18.0,43.0,priority,0,24,960,2.9
190,44.0,47.0,regular,0,40,610,1.1
191,37.0,41.0,priority,0,24,1320,4.0
192,9.0,47.0,urgent,0,12,730,1.1
193,27.0,38.0,regular,0,40,1080,4.4
194,24.0,30.0,regular,0,40,840,1.8
195,15.0,45.0,urgent,0,12,1080,3.5
196,8.0,34.0,priority,0,24,770,2.1
197,39.0,43.0,urgent,0,12,800,3.7
198,14.0,29.0,regular,0,40,860,3.0
199,20.0,40.0,urgent,0,12,690,1.9
200,27.0,28.0,urgent,0,12,760,1.7
201,15.0,22.0,regular,0,40,1070,2.3
202,15.0,47.0,priority,0,24,830,2.9
203,34.0,37.0,priority,0,24,1370,4.5
204,16.0,39.0,regular,0,40,820,4.1
205,12.0,23.0,urgent,0,12,820,3.2
206,30.0,33.0,priority,0,24,990,3.3
207,4.0,26.0,regular,0,40,970,4.6
208,25.0,31.0,regular,0,40,970,3.0
209,21.0,40.0,priority,0,24,690,1.1
210,1.0,29.0,priority,0,24,730,3.3
211,23.0,31.0,priority,0,24,930,2.7
212,10.0,31.0,regular,0,40,1220,5.2
213,30.0,37.0,urgent,0,12,660,1.1
214,10.0,15.0,regular,0,40,1130,4.2
215,12.0,26.0,urgent,0,12,720,1.3
216,4.0,38.0,priority,0,24,1060,3.2
217,10.0,44.0,urgent,0,12,1230,3.1
218,20.0,31.0,priority,0,24,750,3.5
219,41.0,49.0,regular,0,40,760,1.2
220,42.0,45.0,regular,0,40,710,3.5
221,9.0,44.0,urgent,0,12,810,3.0
222,13.0,19.0,urgent,0,12,740,2.2
223,7.0,17.0,regular,0,40,850,1.6
224,5.0,31.0,urgent,0,12,820,3.7
225,23.0,44.0,priority,0,24,1460,6.2
226,13.0,38.0,priority,0,24,900,3.2
227,1.0,41.0,urgent,0,12,1210,3.1
228,3.0,36.0,priority,0,24,900,3.6
229,2.0,42.0,urgent,0,12,1380,4.2
230,5.0,9.0,regular,0,40,950,4.3
231,13.0,44.0,regular,0,40,740,3.1
232,1.0,10.0,regular,0,40,800,2.3
233,21.0,34.0,regular,0,40,900,2.2
234,48.0,50.0,priority,0,24,880,2.4
235,42.0,48.0,urgent,0,12,800,2.6
236,9.0,50.0,priority,0,24,1210,4.5
237,7.0,40.0,priority,0,24,1540,4.9
238,15.0,28.0,urgent,0,12,920,3.9
239,11.0,14.0,priority,0,24,970,4.6
240,15.0,47.0,regular,0,40,1020,2.9
241,5.0,42.0,priority,0,24,2130,6.5
242,12.0,36.0,regular,0,40,1060,4.5
243,16.0,34.0,regular,0,40,930,2.9
244,38.0,41.0,urgent,0,12,780,1.5
245,21.0,28.0,urgent,0,12,970,3.2
246,9.0,20.0,regular,0,40,1270,5.4
247,8.0,50.0,priority,0,24,1460,3.7
248,10.0,17.0,regular,0,40,1230,4.2
249,2.0,13.0,urgent,0,12,1310,4.8
250,17.0,37.0,regular,0,40,1170,3.9
