id,from,to,label,release,deadline,weight,volume
76,7.0,35.0,regular,0,40,800,3.4
77,32.0,45.0,priority,0,24,790,2.3
78,4.0,33.0,regular,0,40,1010,4.2
79,4.0,44.0,priority,0,24,770,2.5
80,6.0,23.0,priority,0,24,660,3.0
81,5.0,38.0,regular,0,40,850,3.2
82,10.0,46.0,priority,0,24,650,1.6
83,6.0,14.0,priority,0,24,2130,6.8
84,33.0,48.0,urgent,0,12,580,2.3
85,3.0,4.0,priority,0,24,2720,8.2
86,30.0,32.0,priority,0,24,1190,5.3
87,38.0,43.0,regular,0,40,1230,4.6
88,2.0,17.0,priority,0,24,940,4.4
89,17.0,32.0,regular,0,40,670,1.0
90,46.0,47.0,priority,0,24,860,2.3
91,11.0,46.0,priority,0,24,960,2.5
92,1.0,23.0,priority,0,24,1020,3.1
93,23.0,45.0,regular,0,40,910,3.7
94,5.0,47.0,regular,0,40,1040,3.8
95,15.0,29.0,priority,0,24,1820,5.0
96,3.0,4.0,regular,0,40,1150,4.3
97,6.0,36.0,priority,0,24,910,2.4
98,23.0,47.0,priority,0,24,970,1.9
99,26.0,40.0,regular,0,40,730,2.0
100,29.0,30.0,priority,0,24,830,1.6
101,19.0,35.0,regular,0,40,960,2.3
102,36.0,44.0,regular,0,40,790,1.2
103,13.0,40.0,priority,0,24,1030,3.3
104,28.0,50.0,urgent,0,12,900,3.2
105,22.0,31.0,regular,0,40,770,3.6
106,22.0,32.0,priority,0,24,890,3.2
107,4.0,6.0,regular,0,40,680,3.5
108,41.0,46.0,priority,0,24,970,3.2
109,14.0,43.0,regular,0,40,890,2.8
110,6.0,49.0,regular,0,40,1180,3.3
111,16.0,33.0,regular,0,40,990,3.7
112,2.0,28.0,regular,0,40,600,1.0
113,4.0,8.0,priority,0,24,790,3.0
114,37.0,41.0,priority,0,24,880,4.0
115,7.0,23.0,regular,0,40,890,4.2
116,6.0,43.0,regular,0,40,2330,6.4
117,11.0,37.0,regular,0,40,1550,4.3
118,34.0,45.0,regular,0,40,730,3.4
119,27.0,46.0,regular,0,40,940,2.1
120,19.0,28.0,urgent,0,12,1820,7.0
121,2.0,13.0,regular,0,40,770,3.9
122,45.0,49.0,regular,0,40,1020,2.6
123,27.0,30.0,priority,0,24,1050,4.0
124,1.0,38.0,regular,0,40,1290,5.1
125,43.0,44.0,priority,0,24,800,2.8
126,33.0,40.0,regular,0,40,1310,4.1
127,10.0,49.0,regular,0,40,1260,4.4
128,11.0,48.0,regular,0,40,900,4.1
129,40.0,46.0,regular,0,40,1080,5.0
130,28.0,36.0,priority,0,24,3530,10.8
131,2.0,37.0,regular,0,40,1060,3.0
132,16.0,48.0,regular,0,40,1040,4.2
133,5.0,15.0,regular,0,40,960,2.7
134,42.0,47.0,priority,0,24,1590,6.2
135,21.0,33.0,regular,0,40,960,2.8
136,3.0,15.0,regular,0,40,800,1.9
137,3.0,45.0,regular,0,40,1760,6.3
138,29.0,47.0,priority,0,24,930,1.8
139,9.0,42.0,regular,0,40,1210,3.1
140,2.0,11.0,regular,0,40,710,2.2
141,1.0,26.0,priority,0,24,990,4.0
142,11.0,23.0,priority,0,24,730,2.8
143,21.0,33.0,priority,0,24,840,3.7
144,12.0,13.0,priority,0,24,910,2.0
145,1.0,9.0,regular,0,40,1130,3.9
146,39.0,49.0,regular,0,40,920,2.6
147,10.0,20.0,priority,0,24,1420,4.1
148,33.0,50.0,priority,0,24,640,0.9
149,8.0,26.0,urgent,0,12,620,1.1
150,14.0,39.0,priority,0,24,1320,5.0
151,7.0,19.0,regular,0,40,630,2.7
152,22.0,24.0,priority,0,24,690,2.4
153,13.0,49.0,regular,0,40,800,2.3
154,21.0,46.0,regular,0,40,750,1.9
155,36.0,48.0,priority,0,24,1150,4.3
156,9.0,43.0,urgent,0,12,1780,6.0
157,4.0,36.0,urgent,0,12,830,3.5
158,10.0,41.0,regular,0,40,680,1.7
159,12.0,25.0,regular,0,40,1040,4.8
160,8.0,17.0,priority,0,24,1050,4.2
161,8.0,21.0,regular,0,40,1920,7.2
162,2.0,29.0,urgent,0,12,940,3.2
163,6.0,14.0,priority,0,24,1260,3.1
164,6.0,47.0,regular,0,40,790,2.2
165,34.0,50.0,regular,0,40,680,1.3
166,26.0,39.0,priority,0,24,910,3.3
167,18.0,21.0,priority,0,24,830,2.4
168,3.0,11.0,priority,0,24,770,3.6
169,35.0,42.0,priority,0,24,900,4.2
170,21.0,48.0,regular,0,40,700,3.2
171,12.0,20.0,priority,0,24,1190,3.0
172,5.0,40.0,priority,0,24,710,1.2
173,5.0,43.0,priority,0,24,1420,5.2
174,25.0,29.0,priority,0,24,1040,3.5
175,28.0,48.0,regular,0,40,1120,3.1
176,29.0,37.0,urgent,0,12,730,1.4
177,13.0,31.0,regular,0,40,1540,5.2
178,30.0,31.0,regular,0,40,1340,4.7
179,20.0,40.0,priority,0,24,1500,5.4
180,12.0,37.0,urgent,0,12,1060,3.8
181,19.0,23.0,regular,0,40,910,3.0
182,16.0,46.0,regular,0,40,690,1.7
183,4.0,45.0,priority,0,24,1100,2.4
184,15.0,20.0,priority,0,24,810,2.4
185,6.0,20.0,priority,0,24,1330,4.5
186,30.0,49.0,regular,0,40,1180,4.0
187,11.0,26.0,regular,0,40,820,2.0
188,27.0,29.0,priority,0,24,1400,4.5
189,2.0,27.0,priority,0,24,630,2.1
190,22.0,50.0,urgent,0,12,1000,3.2
191,35.0,49.0,regular,0,40,810,4.1
192,7.0,18.0,urgent,0,12,860,1.4
193,5.0,49.0,urgent,0,12,860,3.4
194,7.0,27.0,priority,0,24,910,3.5
195,9.0,45.0,priority,0,24,810,1.9
196,6.0,16.0,priority,0,24,720,2.0
197,29.0,36.0,regular,0,40,830,2.0
198,27.0,39.0,priority,0,24,1100,2.3
199,19.0,43.0,priority,0,24,1550,3.7
200,15.0,43.0,regular,0,40,1170,3.8
201,28.0,39.0,regular,0,40,610,2.5
202,5.0,44.0,regular,0,40,1500,3.7
203,26.0,47.0,regular,0,40,690,1.6
204,19.0,29.0,priority,0,24,990,2.5
205,1.0,48.0,regular,0,40,2150,5.9
206,24.0,47.0,priority,0,24,770,2.5
207,22.0,27.0,priority,0,24,1410,4.7
208,29.0,30.0,regular,0,40,660,1.3
209,43.0,45.0,regular,0,40,1460,3.9
210,28.0,43.0,regular,0,40,690,1.9
211,3.0,36.0,regular,0,40,980,3.3
212,9.0,23.0,regular,0,40,610,0.6
213,9.0,48.0,priority,0,24,1320,3.5
214,33.0,46.0,priority,0,24,810,1.5
215,9.0,11.0,priority,0,24,790,2.7
216,22.0,43.0,regular,0,40,960,4.6
217,11.0,24.0,urgent,0,12,870,1.7
218,16.0,42.0,regular,0,40,880,3.4
219,11.0,29.0,regular,0,40,840,3.6
220,32.0,38.0,regular,0,40,750,3.5
221,24.0,37.0,regular,0,40,1820,6.2
222,18.0,29.0,priority,0,24,1130,3.7
223,17.0,39.0,regular,0,40,1480,4.9
224,39.0,42.0,regular,0,40,630,1.6
225,34.0,46.0,priority,0,24,690,3.2
226,32.0,46.0,priority,0,24,600,0.9
227,9.0,27.0,regular,0,40,1350,3.6
228,40.0,42.0,priority,0,24,1150,5.1
229,8.0,44.0,priority,0,24,1780,6.1
230,5.0,13.0,priority,0,24,710,1.8
231,9.0,40.0,priority,0,24,820,1.8
232,6.0,11.0,regular,0,40,650,2.0
233,18.0,24.0,urgent,0,12,900,3.7
234,31.0,32.0,regular,0,40,1080,3.5
235,23.0,38.0,regular,0,40,950,3.1
236,44.0,45.0,regular,0,40,730,3.8
237,30.0,49.0,priority,0,24,760,1.4
238,13.0,20.0,regular,0,40,690,1.6
239,7.0,8.0,priority,0,24,760,1.7
240,17.0,34.0,regular,0,40,1000,3.0
241,5.0,29.0,regular,0,40,680,1.1
242,3.0,46.0,priority,0,24,700,2.3
243,7.0,11.0,priority,0,24,1130,3.8
244,13.0,45.0,regular,0,40,1190,2.5
245,24.0,25.0,regular,0,40,1040,2.4
246,6.0,43.0,priority,0,24,1030,3.4
247,17.0,45.0,priority,0,24,930,4.0
248,12.0,28.0,regular,0,40,650,1.5
249,31.0,44.0,urgent,0,12,690,2.2
250,1.0,26.0,urgent,0,12,1100,3.6
