id,from,to,label,release,deadline,weight,volume
174,4.0,45.0,regular,0,40,860,3.6
175,9.0,46.0,priority,0,24,1470,3.6
176,30.0,40.0,regular,0,40,1180,2.9
177,16.0,39.0,regular,0,40,1230,4.4
178,39.0,48.0,regular,0,40,690,2.2
179,27.0,41.0,regular,0,40,900,2.0
180,6.0,50.0,regular,0,40,1150,3.9
181,28.0,49.0,urgent,0,12,740,3.8
182,15.0,23.0,regular,0,40,1720,4.8
183,8.0,26.0,regular,0,40,800,2.5
184,13.0,44.0,regular,0,40,1320,3.9
185,19.0,21.0,regular,0,40,1720,5.8
186,34.0,39.0,regular,0,40,630,1.8
187,20.0,42.0,priority,0,24,1070,2.2
188,7.0,23.0,regular,0,40,860,3.4
189,21.0,39.0,regular,0,40,640,1.4
190,24.0,48.0,regular,0,40,820,3.9
191,7.0,30.0,regular,0,40,690,1.5
192,20.0,32.0,priority,0,24,1120,4.5
193,20.0,31.0,priority,0,24,1700,5.3
194,9.0,34.0,regular,0,40,630,3.2
195,5.0,31.0,priority,0,24,860,2.3
196,14.0,20.0,regular,0,40,750,1.3
197,8.0,21.0,regular,0,40,850,3.6
198,8.0,19.0,regular,0,40,1220,3.7
199,34.0,45.0,regular,0,40,660,0.8
200,16.0,44.0,regular,0,40,1050,4.7
201,7.0,35.0,regular,0,40,650,2.0
202,23.0,31.0,regular,0,40,940,2.2
203,18.0,26.0,regular,0,40,780,3.5
204,20.0,49.0,priority,0,24,840,3.4
205,10.0,18.0,regular,0,40,690,2.6
206,2.0,17.0,regular,0,40,740,3.1
207,13.0,20.0,regular,0,40,960,3.5
208,3.0,13.0,regular,0,40,650,1.0
209,3.0,39.0,regular,0,40,1130,3.5
210,32.0,41.0,priority,0,24,870,3.5
211,14.0,49.0,regular,0,40,1130,2.7
212,37.0,46.0,regular,0,40,630,1.4
213,37.0,43.0,priority,0,24,730,2.1
214,19.0,20.0,regular,0,40,1210,4.4
215,26.0,45.0,regular,0,40,870,3.0
216,10.0,28.0,regular,0,40,950,2.8
217,4.0,49.0,priority,0,24,800,2.2
218,6.0,21.0,regular,0,40,830,3.3
219,28.0,39.0,regular,0,40,750,1.8
220,10.0,42.0,regular,0,40,930,1.9
221,27.0,36.0,urgent,0,12,1200,4.2
222,34.0,43.0,priority,0,24,1420,5.5
223,1.0,27.0,urgent,0,12,900,2.4
224,11.0,25.0,regular,0,40,670,2.5
225,12.0,50.0,regular,0,40,810,1.9
226,33.0,45.0,regular,0,40,1450,6.0
227,27.0,45.0,priority,0,24,690,2.1
228,4.0,8.0,regular,0,40,1230,3.2
229,2.0,15.0,priority,0,24,850,2.8
230,26.0,40.0,priority,0,24,770,3.6
231,9.0,38.0,priority,0,24,780,3.8
232,12.0,40.0,regular,0,40,1140,2.9
233,27.0,31.0,urgent,0,12,770,1.1
234,20.0,30.0,priority,0,24,1420,3.8
235,5.0,11.0,regular,0,40,880,4.3
236,6.0,20.0,regular,0,40,760,3.3
237,22.0,32.0,regular,0,40,770,1.4
238,2.0,50.0,priority,0,24,860,1.7
239,40.0,48.0,regular,0,40,1010,4.1
240,4.0,23.0,regular,0,40,790,3.9
241,6.0,22.0,regular,0,40,730,2.7
242,4.0,42.0,regular,0,40,1010,3.5
243,37.0,45.0,priority,0,24,800,2.2
244,26.0,44.0,regular,0,40,560,1.9
245,18.0,40.0,regular,0,40,700,3.3
246,1.0,35.0,regular,0,40,770,1.6
247,9.0,28.0,regular,0,40,720,2.4
248,14.0,30.0,priority,0,24,920,3.1
249,9.0,26.0,regular,0,40,1520,5.8
250,6.0,44.0,regular,0,40,810,3.1
