id,from,to,label,release,deadline,weight,volume
116,21.0,29.0,urgent,0,12,1070,2.9
117,1.0,5.0,priority,0,24,1070,3.5
118,24.0,28.0,urgent,0,12,860,3.7
119,4.0,7.0,priority,0,24,1470,4.0
120,30.0,40.0,priority,0,24,740,2.5
121,13.0,33.0,priority,0,24,740,2.1
122,28.0,34.0,regular,0,40,1440,6.2
123,7.0,25.0,urgent,0,12,1300,3.1
124,30.0,39.0,regular,0,40,880,3.3
125,6.0,43.0,regular,0,40,780,1.7
126,28.0,50.0,priority,0,24,650,2.5
127,20.0,28.0,urgent,0,12,690,3.0
128,21.0,28.0,urgent,0,12,1290,5.0
129,19.0,44.0,urgent,0,12,840,4.2
130,38.0,46.0,priority,0,24,740,1.8
131,29.0,43.0,urgent,0,12,850,3.4
132,39.0,50.0,priority,0,24,840,1.6
133,25.0,28.0,urgent,0,12,1230,3.9
134,27.0,41.0,urgent,0,12,1240,3.9
135,26.0,50.0,urgent,0,12,870,3.5
136,20.0,24.0,priority,0,24,1280,5.6
137,11.0,19.0,regular,0,40,620,1.2
138,1.0,34.0,regular,0,40,550,1.5
139,40.0,42.0,priority,0,24,770,3.0
140,42.0,49.0,regular,0,40,730,1.1
141,27.0,28.0,priority,0,24,730,1.5
142,8.0,16.0,urgent,0,12,810,1.7
143,1.0,18.0,urgent,0,12,1400,5.4
144,14.0,35.0,regular,0,40,860,1.5
145,5.0,29.0,urgent,0,12,780,2.4
146,28.0,43.0,urgent,0,12,920,3.8
147,42.0,48.0,urgent,0,12,860,4.1
148,15.0,26.0,priority,0,24,1390,5.5
149,3.0,36.0,regular,0,40,1070,3.0
150,38.0,39.0,priority,0,24,1080,2.8
151,12.0,47.0,regular,0,40,910,3.0
152,41.0,49.0,priority,0,24,790,2.4
153,20.0,47.0,regular,0,40,880,4.3
154,18.0,32.0,urgent,0,12,600,1.4
155,39.0,46.0,regular,0,40,2090,7.7
156,40.0,48.0,regular,0,40,830,2.2
157,34.0,36.0,regular,0,40,630,1.3
158,39.0,48.0,priority,0,24,670,2.7
159,7.0,39.0,priority,0,24,1000,2.1
160,10.0,28.0,regular,0,40,860,1.6
161,36.0,44.0,regular,0,40,680,2.9
162,32.0,39.0,priority,0,24,880,2.4
163,36.0,41.0,regular,0,40,940,1.9
164,14.0,46.0,regular,0,40,1110,3.4
165,1.0,49.0,regular,0,40,1490,5.9
166,4.0,50.0,priority,0,24,1310,3.7
167,1.0,5.0,urgent,0,12,800,2.6
168,16.0,25.0,priority,0,24,910,4.3
169,32.0,33.0,priority,0,24,2020,7.0
170,4.0,24.0,priority,0,24,930,1.7
171,2.0,9.0,priority,0,24,1590,4.3
172,14.0,36.0,regular,0,40,760,1.4
173,1.0,29.0,priority,0,24,1170,3.4
174,1.0,11.0,urgent,0,12,1350,5.8
175,3.0,31.0,priority,0,24,1490,3.7
176,13.0,16.0,priority,0,24,720,2.5
177,28.0,47.0,regular,0,40,970,3.7
178,45.0,48.0,regular,0,40,790,2.6
179,15.0,36.0,regular,0,40,2600,9.7
180,22.0,38.0,priority,0,24,620,1.7
181,5.0,14.0,regular,0,40,1230,3.7
182,12.0,22.0,regular,0,40,1110,4.9
183,13.0,36.0,priority,0,24,850,3.4
184,41.0,47.0,regular,0,40,1040,3.5
185,14.0,23.0,regular,0,40,1120,4.5
186,29.0,33.0,urgent,0,12,1160,3.1
187,22.0,23.0,regular,0,40,1120,2.4
188,10.0,48.0,regular,0,40,2150,7.2
189,16.0,33.0,priority,0,24,700,2.6
190,3.0,9.0,urgent,0,12,1250,2.7
191,19.0,34.0,regular,0,40,810,2.4
192,33.0,42.0,urgent,0,12,1070,4.2
193,30.0,35.0,priority,0,24,1730,6.7
194,5.0,45.0,regular,0,40,910,2.1
195,22.0,43.0,urgent,0,12,890,2.9
196,44.0,50.0,regular,0,40,1730,6.6
197,24.0,48.0,urgent,0,12,880,3.8
198,8.0,45.0,regular,0,40,890,3.1
199,18.0,32.0,regular,0,40,970,3.2
200,13.0,17.0,priority,0,24,630,2.2
201,14.0,31.0,priority,0,24,940,3.0
202,18.0,45.0,priority,0,24,630,1.7
203,19.0,39.0,priority,0,24,3040,10.4
204,3.0,24.0,priority,0,24,1270,3.7
205,23.0,24.0,priority,0,24,710,2.7
206,23.0,33.0,urgent,0,12,800,3.8
207,14.0,21.0,priority,0,24,870,2.9
208,1.0,33.0,urgent,0,12,790,1.5
209,28.0,36.0,urgent,0,12,1450,3.7
210,33.0,47.0,urgent,0,12,660,2.0
211,23.0,30.0,regular,0,40,720,2.1
212,27.0,48.0,regular,0,40,1240,4.8
213,10.0,47.0,regular,0,40,820,3.9
214,8.0,28.0,priority,0,24,1080,4.5
215,1.0,22.0,urgent,0,12,1010,4.7
216,36.0,41.0,urgent,0,12,650,1.9
217,1.0,30.0,urgent,0,12,1540,5.6
218,36.0,42.0,urgent,0,12,3210,11.9
219,36.0,45.0,priority,0,24,620,2.3
220,31.0,44.0,priority,0,24,1100,4.4
221,8.0,47.0,regular,0,40,760,1.4
222,16.0,38.0,regular,0,40,900,1.7
223,14.0,16.0,priority,0,24,1700,5.8
224,4.0,36.0,priority,0,24,1280,3.4
225,5.0,19.0,urgent,0,12,760,3.8
226,10.0,39.0,urgent,0,12,800,2.8
227,6.0,33.0,urgent,0,12,850,4.0
228,23.0,33.0,regular,0,40,1000,4.0
229,8.0,48.0,urgent,0,12,700,2.6
230,14.0,24.0,priority,0,24,760,2.5
231,14.0,37.0,regular,0,40,660,2.8
232,6.0,28.0,regular,0,40,1230,3.2
233,10.0,21.0,priority,0,24,920,2.3
234,3.0,9.0,urgent,0,12,800,3.0
235,22.0,43.0,priority,0,24,670,2.8
236,11.0,46.0,regular,0,40,1290,3.6
237,17.0,40.0,urgent,0,12,970,3.9
238,41.0,44.0,urgent,0,12,1400,4.0
239,3.0,49.0,regular,0,40,950,2.3
240,46.0,50.0,urgent,0,12,720,3.5
241,7.0,9.0,regular,0,40,780,1.6
242,23.0,42.0,regular,0,40,1360,4.5
243,18.0,27.0,urgent,0,12,860,1.6
244,3.0,36.0,priority,0,24,1690,5.6
245,2.0,31.0,urgent,0,12,850,1.4
246,44.0,46.0,urgent,0,12,750,3.2
247,23.0,43.0,priority,0,24,900,3.7
248,3.0,47.0,priority,0,24,890,2.7
249,7.0,13.0,urgent,0,12,920,4.1
250,38.0,42.0,priority,0,24,870,3.9
