id,from,to,label,release,deadline,weight,volume
55,28.0,48.0,priority,0,24,1320,5.7
56,13.0,37.0,priority,0,24,1150,3.7
57,31.0,37.0,priority,0,24,750,3.6
58,42.0,50.0,urgent,0,12,1170,2.6
59,6.0,35.0,priority,0,24,1060,3.1
60,6.0,40.0,regular,0,40,1120,3.5
61,11.0,42.0,regular,0,40,1270,4.7
62,1.0,39.0,priority,0,24,990,3.2
63,3.0,6.0,regular,0,40,1670,5.7
64,5.0,40.0,regular,0,40,1010,2.1
65,10.0,24.0,regular,0,40,990,4.3
66,27.0,30.0,regular,0,40,1720,5.3
67,5.0,27.0,regular,0,40,850,3.2
68,2.0,17.0,urgent,0,12,760,2.0
69,42.0,45.0,priority,0,24,620,3.0
70,13.0,24.0,regular,0,40,730,3.2
71,21.0,34.0,priority,0,24,980,4.5
72,8.0,45.0,priority,0,24,1310,4.3
73,8.0,39.0,regular,0,40,760,2.0
74,44.0,47.0,priority,0,24,1190,3.4
75,21.0,38.0,regular,0,40,860,4.2
76,16.0,23.0,priority,0,24,800,1.3
77,1.0,38.0,priority,0,24,790,1.8
78,6.0,43.0,regular,0,40,650,3.3
79,1.0,16.0,regular,0,40,780,3.2
80,19.0,44.0,regular,0,40,700,1.1
81,31.0,40.0,regular,0,40,660,1.1
82,1.0,38.0,regular,0,40,890,1.5
83,23.0,40.0,regular,0,40,2170,6.4
84,12.0,48.0,regular,0,40,1560,3.8
85,5.0,7.0,regular,0,40,1160,2.8
86,14.0,47.0,regular,0,40,700,2.7
87,4.0,41.0,regular,0,40,1010,1.9
88,22.0,37.0,priority,0,24,940,3.2
89,22.0,23.0,regular,0,40,790,3.2
90,45.0,46.0,regular,0,40,1010,4.6
91,25.0,26.0,regular,0,40,630,2.9
92,25.0,43.0,regular,0,40,1010,2.7
93,6.0,13.0,regular,0,40,1160,3.2
94,6.0,33.0,priority,0,24,650,1.9
95,26.0,33.0,regular,0,40,750,3.1
96,21.0,48.0,urgent,0,12,670,2.8
97,13.0,21.0,priority,0,24,690,1.8
98,18.0,36.0,regular,0,40,840,2.1
99,16.0,32.0,priority,0,24,710,2.0
100,19.0,38.0,priority,0,24,870,3.7
101,1.0,6.0,urgent,0,12,880,4.1
102,30.0,41.0,regular,0,40,1090,3.9
103,25.0,35.0,regular,0,40,710,2.3
104,33.0,46.0,priority,0,24,1040,2.6
105,45.0,47.0,regular,0,40,1200,3.9
106,8.0,21.0,urgent,0,12,1090,4.3
107,19.0,20.0,priority,0,24,1020,4.7
108,9.0,19.0,regular,0,40,1020,4.7
109,14.0,38.0,regular,0,40,600,1.4
110,9.0,47.0,regular,0,40,790,1.3
111,13.0,21.0,regular,0,40,970,2.9
112,7.0,45.0,urgent,0,12,890,3.8
113,7.0,43.0,priority,0,24,860,3.3
114,18.0,46.0,regular,0,40,1090,2.2
115,8.0,22.0,regular,0,40,960,3.7
116,4.0,12.0,priority,0,24,1060,2.7
117,2.0,26.0,regular,0,40,770,1.5
118,20.0,46.0,regular,0,40,700,1.6
119,18.0,44.0,priority,0,24,770,2.6
120,29.0,48.0,priority,0,24,760,1.8
