id,from,to,label,release,deadline,weight,volume
101,20.0,26.0,regular,0,40,800,3.9
102,30.0,44.0,priority,0,24,700,2.9
103,18.0,48.0,urgent,0,12,1070,4.3
104,6.0,16.0,priority,0,24,740,3.8
105,7.0,30.0,priority,0,24,760,2.1
106,10.0,20.0,priority,0,24,840,1.8
107,32.0,50.0,priority,0,24,700,1.2
108,13.0,39.0,priority,0,24,1200,4.8
109,25.0,37.0,priority,0,24,770,2.5
110,1.0,6.0,regular,0,40,1680,5.9
111,11.0,25.0,priority,0,24,620,1.5
112,23.0,24.0,regular,0,40,750,2.1
113,16.0,20.0,regular,0,40,1120,3.8
114,44.0,48.0,priority,0,24,850,4.0
115,27.0,35.0,regular,0,40,1060,3.5
116,35.0,44.0,priority,0,24,1040,4.2
117,26.0,43.0,priority,0,24,1650,4.8
118,6.0,14.0,regular,0,40,1210,5.1
119,20.0,44.0,regular,0,40,2690,10.1
120,39.0,44.0,regular,0,40,650,3.5
121,46.0,50.0,priority,0,24,660,3.5
122,5.0,11.0,urgent,0,12,720,1.7
123,24.0,27.0,priority,0,24,760,1.3
124,34.0,37.0,regular,0,40,750,3.2
125,22.0,45.0,priority,0,24,730,1.7
126,25.0,27.0,priority,0,24,890,3.3
127,17.0,19.0,regular,0,40,950,3.1
128,10.0,49.0,regular,0,40,680,3.5
129,22.0,45.0,regular,0,40,770,3.8
130,32.0,39.0,priority,0,24,750,3.6
131,29.0,48.0,priority,0,24,620,2.2
132,18.0,41.0,regular,0,40,950,2.0
133,12.0,34.0,regular,0,40,690,3.1
134,25.0,44.0,regular,0,40,1080,2.4
135,29.0,41.0,regular,0,40,1110,4.2
136,5.0,25.0,regular,0,40,1190,3.2
137,29.0,44.0,regular,0,40,840,3.3
138,21.0,37.0,urgent,0,12,1120,3.8
139,14.0,44.0,regular,0,40,1140,5.1
140,24.0,38.0,regular,0,40,810,3.9
141,13.0,44.0,regular,0,40,620,0.8
142,8.0,17.0,regular,0,40,1880,7.3
143,4.0,19.0,regular,0,40,1040,3.5
144,24.0,41.0,priority,0,24,740,3.1
145,28.0,42.0,regular,0,40,2880,8.6
146,15.0,42.0,priority,0,24,1810,7.3
147,5.0,23.0,regular,0,40,1170,3.5
148,27.0,46.0,regular,0,40,580,2.3
149,4.0,30.0,priority,0,24,1160,3.5
150,41.0,44.0,urgent,0,12,1740,5.7
151,10.0,34.0,regular,0,40,620,1.7
152,10.0,15.0,urgent,0,12,890,2.7
153,12.0,39.0,regular,0,40,780,3.6
154,6.0,17.0,priority,0,24,1020,3.9
155,11.0,41.0,regular,0,40,1310,5.0
156,2.0,37.0,regular,0,40,1310,4.2
157,8.0,45.0,urgent,0,12,750,2.2
158,39.0,43.0,priority,0,24,730,1.1
159,1.0,26.0,priority,0,24,760,3.7
160,3.0,39.0,regular,0,40,740,3.4
161,24.0,36.0,regular,0,40,800,2.0
162,3.0,17.0,regular,0,40,1310,3.0
163,20.0,46.0,regular,0,40,850,3.8
164,37.0,44.0,urgent,0,12,830,3.6
165,17.0,48.0,regular,0,40,1240,4.5
166,18.0,47.0,regular,0,40,690,3.1
167,12.0,29.0,regular,0,40,1910,5.9
168,31.0,36.0,regular,0,40,780,2.6
169,8.0,19.0,priority,0,24,910,4.3
170,1.0,12.0,priority,0,24,1570,6.0
171,4.0,11.0,priority,0,24,1050,3.5
172,10.0,29.0,regular,0,40,750,3.9
173,1.0,46.0,regular,0,40,1430,5.6
174,25.0,27.0,priority,0,24,1190,4.8
175,24.0,28.0,priority,0,24,1320,4.2
176,13.0,41.0,priority,0,24,820,2.7
177,18.0,37.0,priority,0,24,1120,2.6
178,6.0,22.0,priority,0,24,910,2.1
179,42.0,43.0,priority,0,24,660,0.9
180,12.0,20.0,regular,0,40,730,2.7
181,48.0,50.0,urgent,0,12,940,3.5
182,11.0,28.0,regular,0,40,1340,3.2
183,29.0,35.0,priority,0,24,920,3.7
184,17.0,47.0,regular,0,40,1090,2.6
185,32.0,50.0,regular,0,40,1010,4.6
186,7.0,39.0,regular,0,40,1000,3.5
187,1.0,31.0,priority,0,24,660,2.8
188,24.0,45.0,urgent,0,12,910,1.8
189,21.0,45.0,urgent,0,12,960,2.7
190,8.0,18.0,priority,0,24,860,2.9
191,23.0,34.0,regular,0,40,1440,4.0
192,15.0,50.0,regular,0,40,1190,3.9
193,26.0,45.0,regular,0,40,960,4.0
194,20.0,47.0,priority,0,24,660,3.3
195,6.0,47.0,priority,0,24,800,1.5
196,11.0,44.0,regular,0,40,1800,6.9
197,37.0,46.0,regular,0,40,670,3.0
198,7.0,13.0,regular,0,40,980,3.4
199,8.0,45.0,urgent,0,12,1600,6.3
200,11.0,23.0,urgent,0,12,830,3.8
201,25.0,43.0,priority,0,24,730,3.0
202,9.0,26.0,priority,0,24,780,1.7
203,36.0,38.0,regular,0,40,1110,4.3
204,2.0,50.0,urgent,0,12,920,4.1
205,12.0,23.0,regular,0,40,1420,6.1
206,4.0,28.0,priority,0,24,840,1.6
207,17.0,43.0,regular,0,40,1230,3.7
208,5.0,46.0,priority,0,24,930,3.5
209,22.0,33.0,regular,0,40,770,2.8
210,12.0,21.0,regular,0,40,760,1.2
211,18.0,33.0,priority,0,24,1000,3.3
212,17.0,44.0,priority,0,24,1180,5.1
213,9.0,38.0,priority,0,24,990,3.6
214,43.0,49.0,priority,0,24,760,2.8
215,35.0,42.0,regular,0,40,860,3.5
216,2.0,14.0,regular,0,40,1220,4.0
217,27.0,45.0,regular,0,40,960,4.0
218,48.0,50.0,regular,0,40,850,2.8
219,12.0,21.0,regular,0,40,1320,4.4
220,39.0,46.0,regular,0,40,1930,5.7
221,31.0,42.0,regular,0,40,1350,4.8
222,45.0,46.0,priority,0,24,810,2.5
223,47.0,49.0,urgent,0,12,640,0.7
224,4.0,21.0,regular,0,40,970,3.9
225,12.0,44.0,regular,0,40,860,3.3
226,36.0,46.0,priority,0,24,1370,3.2
227,3.0,46.0,priority,0,24,1010,3.0
228,7.0,43.0,priority,0,24,760,1.9
229,14.0,40.0,urgent,0,12,720,3.5
230,10.0,43.0,priority,0,24,960,4.0
231,24.0,39.0,regular,0,40,630,2.9
232,28.0,37.0,regular,0,40,1290,5.6
233,10.0,27.0,urgent,0,12,640,1.8
234,3.0,25.0,regular,0,40,1020,2.4
235,1.0,40.0,regular,0,40,700,2.7
236,20.0,47.0,regular,0,40,860,2.3
237,15.0,29.0,priority,0,24,1010,3.7
238,14.0,15.0,priority,0,24,830,3.4
239,23.0,27.0,priority,0,24,720,1.1
240,7.0,20.0,regular,0,40,1870,6.6
241,1.0,47.0,regular,0,40,820,2.3
242,3.0,24.0,urgent,0,12,730,3.3
243,22.0,50.0,priority,0,24,730,1.7
244,10.0,31.0,priority,0,24,1050,3.5
245,9.0,42.0,regular,0,40,720,2.0
246,32.0,34.0,priority,0,24,1430,3.4
247,23.0,41.0,priority,0,24,1180,5.0
248,40.0,41.0,regular,0,40,730,3.7
249,13.0,25.0,priority,0,24,730,1.6
250,6.0,40.0,regular,0,40,780,1.7
