id,from,to,label,release,deadline,weight,volume
99,1.0,19.0,urgent,0,12,740,1.1
100,16.0,47.0,regular,0,40,1250,3.2
101,35.0,39.0,regular,0,40,920,3.0
102,40.0,42.0,regular,0,40,1390,5.8
103,22.0,27.0,urgent,0,12,710,3.0
104,21.0,24.0,regular,0,40,820,1.8
105,2.0,43.0,regular,0,40,1150,2.4
106,33.0,34.0,priority,0,24,810,3.3
107,22.0,26.0,regular,0,40,1050,2.5
108,4.0,29.0,priority,0,24,990,2.8
109,30.0,44.0,regular,0,40,730,1.9
110,7.0,32.0,priority,0,24,930,4.5
111,19.0,50.0,urgent,0,12,1240,4.5
112,21.0,25.0,regular,0,40,750,1.2
113,7.0,43.0,priority,0,24,1140,4.8
114,16.0,46.0,priority,0,24,990,3.4
115,26.0,27.0,priority,0,24,1020,2.0
116,11.0,46.0,regular,0,40,1070,3.2
117,16.0,37.0,regular,0,40,750,2.0
118,8.0,16.0,regular,0,40,950,2.9
119,32.0,39.0,regular,0,40,1240,4.4
120,19.0,38.0,regular,0,40,740,3.3
